image1,image2,image3,image4,image5,story
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/156822286.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/156823003.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/156823121.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/156823744.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/156824515.jpg,"[female] spent a beautiful day at the park . we took the dog out for lunch and ran into her dog and her owner . [female] played with the kids and was playing with them . [male] and [female] played in the sunshine for a good while . [male] was sad to see [male] go , but he never was to see him again ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/417900309.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/416943817.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/417900317.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/417909442.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/417909453.jpg,i had to go to the race yesterday . there was an announcement about [male] [male] . everyone was in town . there was a bunch of lights at the venue . they were very loud .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8491725384.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8490623803.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8491733536.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8490634097.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8490641683.jpg,"the birthday party at the university was quite fun . the dining room was empty but everyone was excited for the party . the cake was a beautiful `` birthday girl '' cake . the man in blue had a great time and was a quiet guy . at the end of the event , everyone went out to celebrate the event ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4483705776.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4483708136.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4483709112.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4483061947.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4483056647.jpg,"it was a st. [male] 's day game and the cheerleaders were focused on the ball . the blue team and the red team were two of the favorites . one of the red team 's best play of the game was a runner with the ball towards the goal . the green team 's best player made a lot of shots at the goal , but were held back . the green team 's goalie [male] [male] made a big save and the soccer ball ended up on the field where the red team 's star player , [male] , made a winner ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/18165727.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/18167909.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/18191794.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/18203987.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/18207288.jpg,[female] and [female] had a party and were smiling . [female] posed for a picture with a friend . [female] showed off her shoes . [female] had taken a picture of her shoes but then forgot to take a picture of her feet . [female] was so embarrassed that she snapped a picture of herself .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/10484374.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/10484390.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/10484430.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/10484438.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/10484531.jpg,the group went to the club to watch some music . they had a lot to drink . they had some people play keyboard and piano . the group stayed late into the night dancing to the music . then they had a dancing competition for their favorite band .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1794758489.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1794765075.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1794759513.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1795599732.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1794747777.jpg,it was a beautiful fall day in the country with the trees blooming bright . the leaves on the leaves looked delicate in the dark and the foliage was even wet . there were so many different walks on this walk through the forest that we had a hard time choosing which ones to walk . everything was well placed and the view of the woods was magnificent . we finally made it to our house and it was a beautiful day .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1741625.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1741640.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1741639.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1741633.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1741630.jpg,i went to go to the location location location for a family reunion . there were a lot of tables set up and there was a large banquet hall for the whole family . there were different tables set up for people who lived in a large family . the kids were really cute and were writing on the walls . everyone had a great time at the banquet .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/91640609.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/91646814.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/91646817.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/91646819.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/91176223.jpg,we decided to go to my parents house for halloween . my parents were so excited to see me . we had a great time . i had to get dressed up . my friends [female] and [male] had a great time . we all posed with the decorations for the party and everyone 's hats . finally we all sat down for some fun halloween fun .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4690322.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4690339.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4690442.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4690461.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4690392.jpg,me and my brother were out in town to see what was going on . my sister really surprised us with her outfit and smiling in front of us . my dad was excited to see my brother 's town and that we could sit down and relax . this was a rue and we decided to head out and take a picture of him before we left . this is a rue and his eyes . i am so excited .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5853218453.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5853771226.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5853772178.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5853773180.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5853775370.jpg,we had everyone in the room when the baby was born . my mother brought us the grandchild . the baby was so cute . everyone wanted to hold the baby . it was his first time with us .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/21725505.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/21728852.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/21731442.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/21734444.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/21728853.jpg,everyone had a great time at the display . i got to see a toy that looked like [male] . there were so many cool things there . i got to meet a lot of cool people . everyone was really cool .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/7502640994.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/7502641736.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/7502643134.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/7502644316.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/7502645314.jpg,a little girl was in a parade . she walked around in her friend 's car . a lot of people dressed up in little costumes . lots of people were in this huge chapel . then we saw the parade go by .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5825628321.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5826203924.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5826204720.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5825648267.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5825649497.jpg,the soccer game between the teams started with the ball being kicked . after the goals the team had to play to see if they would score . the team tried their best to stop the players from hitting the ball . the ball was kicked and the score was 3-2 . at the end of the game the team was winning and that 's what made the game so special .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4334910270.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4334910376.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4334910466.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4334910546.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4334910654.jpg,location is a beautiful city and location is quite unique . it has wonderful things to do like like this downtown art exhibit . the interiors of the art shows a famous place like [female] mcdonald 's . it is filled with beautiful artwork as well . people even come and visit the museum and see the weird things .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/277611824.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/277612010.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/277611662.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/277586806.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/279034894.jpg,"we visited the location location in location . they even had a sign promoting conservation . it was surrounded by beautiful trees . it had a great sense of history , and a plaque dedicated to them . i love the lombardi gras memorial ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4254451236.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4254450768.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4254450954.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4254451390.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4253684561.jpg,"we recently took a trip to visit the gardens , and [male] took a picture of our lovely grand home . [male] took a picture of a beautiful garden . outside , the gardens are filled with lush gardens and a winding alleyway . there is an old house , and i need to get out of the bushes . [male] took a picture of an open garden . he took a picture of a trimmed bush outside a hidden garden . in the gardens , a lovely garden fountain is hidden , and a waterwheel is sitting against the pool ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/133707242.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/133707665.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/133707884.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/133708572.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/133705423.jpg,our first test for the show . we are just getting into the venue to get in the first dance . look at all these eggs laying out on top of the pergola . look at all the beautiful arrangements . [male] has decided he is going to bring a professional model to see . the day of the show is crowded . we have to keep an eye on everyone before the show starts .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2573144781.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2573144873.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2573171773.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2573994872.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2546750901.jpg,i made a funny moment and made this poster with a new friend [male] to make me smile . [male] is a photographer and he likes to shoot pictures of his friends playing and getting their pictures up . my friend [female] is a photographer and makes fun of [male] . [male] also makes fun of [male] and his friends . my brother is a photographer too and he does a lot of black and white shots like this one . [male] really does look good together in black and white .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6611994035.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6612007063.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6612010987.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6612017623.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6612044291.jpg,"there was a house on the street near the capitol that needed some time to move . there was a building that needed some maintenance and some money . i had to wait in line for several hours because the street was too crowded . when we finally moved on to the next building , we went to the pub for drinks . the rest of the night was spent shopping ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/21206200.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/20981158.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/20981169.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/20981188.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3565793163.jpg,[male] took pictures of his friends at the wedding . he think they are happy and they want to take pictures . they look so happy at the wedding in the picture . they are so happy for them . they took photos with their family at the dinner table .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/323189821.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/323164838.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/323189818.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/323164829.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/323164841.jpg,our first day out of the park . we saw many interesting things like this tree along the way . we saw this neat underground cave . we then went into the stream to see this interesting pond . we then visited this interesting river .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/39459617.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/40364150.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/39459479.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/40741337.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/40741268.jpg,"we went to go to the carnival in location last year . there was a really cool ride that looked like it had 11 variant on it . it looks like there were other rides , like this roller coaster . there was a lot of different rides , like this train . we even got to ride some of the rides that were around the park ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8392287276.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8391191245.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8392278562.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8392278752.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8392280548.jpg,there were some costumed people on stage today . we did some weird exercise routine . first we had characters dressed up in costumes . then we played a game of pool with the crowd . my friend even came to the show to show off her moves .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4305292064.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4305276928.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4304546205.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4305293650.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4304548785.jpg,there was a parade going on in my town . there was food trucks too . a lot of people came to the rodeo . the cow was there too . there was a pumpkin statue at the end .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4407330164.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4407331300.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4406578873.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4407345948.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4407347156.jpg,we decided to take a walk down the street in our city . it was a beautiful day . i could n't help but see this strange building . there were a lot of empty street so we walked back home . one man was filming the whole thing with his camera .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1083452.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1083388.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1083383.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1083407.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1083355.jpg,the church was ready for the sermon coming down the aisle . everyone arrived to the reception and gathered for the reception . the best man got to stand with the bride and groom . the church is prepared for the wedding . the reception danced and had a spectacular reception .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1806413325.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1806393877.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1806394521.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1807244232.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1806418549.jpg,"today is the first day of the new family pumpkin walk . first , they start with a walk in the front yard . next they visit the kitchen where they carve a pumpkin . next they carve a pumpkin face and peel off the seeds . while they 're carving their pumpkin face , they 're also going to carve their face in a face . finally , they all lit up the pumpkins and put their candles on them ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6223842594.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6223325265.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6223858170.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6223346959.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6223874154.jpg,we 're friends and decided to go to a great cafe to get coffee . [female] had a beautiful coffee . we decided to make some doughnuts to dip in . [female] was having a fun time . [female] was wearing her white t-shirt .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5944641145.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5944641411.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5945199844.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5945200148.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5944644847.jpg,[male] was having a family get together with his best men . little cousins are playing at the park . a couple of little kids posing with their cousins . some of the kids enjoying the swings on the playground . [male] is laughing at the day he had had .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6028494956.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6027945529.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6027948649.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6027956657.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6028508754.jpg,the couple plays their instruments for their guests to hear . the bride and groom make a beautiful couple and then the groom and bride take pictures with all of their friends and family . now it is time to say the vows and the couple shares a kiss . this is the time for a fun and memorable night and the couple will remember this for a long time .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4684167438.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4689524494.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4688888253.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4689522774.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4683537043.jpg,it was a day to remember . we walked around the old cemetery . we walked past signs that told of life and death . one of the signs was an important one . we felt a special place in this cemetery .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8657012693.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8657012325.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8657012989.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8658118424.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8658118240.jpg,i went for a walk along the street . i saw many people gathered to show their support for the cause . there were many people waiting for the parade to start . some people used strollers to pass by and it was a peaceful time . the military police also came by to make sure there were no trouble at the parade .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/453640425.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/453623995.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/453622213.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/453618031.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/453642917.jpg,we had a fun day at the parade . a lot of people came out . one kid in a costume was really scary . there were so many people at the finish line ! we had a great time watching the parade .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2645033056.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2644213581.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2645031732.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2645034116.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2644220573.jpg,"[female] was throwing a birthday party for her kid . they met with her grandmother , and then her two children . [female] brought her daughter along to help them celebrate . her little brother , [male] , won a hat from his wife , [female] . [female] had a great time with the birthday boy , and all of her offspring ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3618032207.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3618033595.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3618854864.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3618035115.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3618036061.jpg,the auditorium was full of people waiting for the ceremony to come to an end . the children all played and had a good time . the judge then read a speech about what had happened and gave a good speech . she also read from a book to her daughter . the children enjoyed the educational materials and showed off their accomplishments .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6852935965.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6852943079.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6852948293.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6852946215.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6852949415.jpg,"we went to the music museum and looked at all the old metal instruments . there were many interesting things , including many styles of music . some of the old equipment was very old . there were so many different pieces as well . we ended up taking pictures of many of the art in its time ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/28088502.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/28088409.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/28088727.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/28088661.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/28095832.jpg,this is the dog in the house . this is a painting of an old and beautiful art . there are some things on the wall that look like old people . there is some art on the wall that looks like a brick . the money was a hundred and twenty hundred dollars .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3953532774.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3953533086.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3952758543.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3953536416.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3953537986.jpg,"organization organization organization organization organization organization organization organization organization organization . a man gave a speech before the award ceremony . the man received many awards and recognition . at dinner , people sat at a table and talked . he was congratulated by many people ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/294257833.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/294213302.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/294215647.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/294547782.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/294181585.jpg,the group of friends got together at the bar for a holiday last year . we met up with all of our friends for a night of fun . [male] likes his food better than all the other food . one of my friends tried playing a guitar . everyone seemed to like [male] .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8333623623.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8333623423.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8333623941.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8333610231.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8333610001.jpg,a man in a costume goes to a church . he is a member of the capital church . after church is over the group plays music on the ground and decides to have some good food and eat some cake . the candles are lit and a candle is lit and the church is decorated beautifully . he then sits across the street from the church for the night . he is then honored for his service with a gift .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/783419493.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/784295046.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/783418909.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/783418799.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/783419093.jpg,"we took a picture together before we went to the organization organization . there was a beautiful painting on the outside that we could see . we then walked inside the building and took a time to look inside . there was a large space inside the building that had a large alcove . inside , there was a window for prayer time ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5251232681.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5251230503.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5251834766.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5251835080.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5251230995.jpg,"[male] is the coolest man in the group . [female] and her friend are having fun having a drink . [female] and [male] are having fun while laughing . [female] and [male] have a beer together . everyone likes beer , even this man . [male] takes a photo of [male] and his friend [female] ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5276683392.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5276073257.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5276072677.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5271438744.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5271445558.jpg,the road trip looked so boring from the distance . we could see the old monuments down the road . there was a sign and it made it very interesting . we made sure to avoid the other tourist landmarks . the streets looked deserted at night . we were able to see some signs at night when we were not downtown .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5139022562.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5139023312.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6587154809.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5138478525.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5181453320.jpg,we spent a day with the clouds high and the skies were beautiful . the lake was full of color . then the storm came through and we all went to the town to see the mountains . it was a beautiful day and it was a very scenic place to walk .
